id,man_id,model_name,is_car,is_moto,is_spec
18757,1229,GA 150 Box Type,FALSE,FALSE,TRUE
18761,1229,GA 200 (Box Type),FALSE,FALSE,TRUE
18765,1229,GA 300 (Box Type),FALSE,FALSE,TRUE
18769,1229,GA 400 Box Type,FALSE,FALSE,TRUE
18749,1229,GA 70 Box Type,FALSE,FALSE,TRUE
1102,41,Gaia,TRUE,FALSE,FALSE
793,29,Galant,TRUE,FALSE,FALSE
320,12,Galaxy,TRUE,FALSE,FALSE
6063,374,Galibier 16C,TRUE,FALSE,FALSE
1381,73,Gallardo,TRUE,FALSE,FALSE
396,16,Galloper,TRUE,FALSE,FALSE
481,21,Gamma,TRUE,FALSE,FALSE
9199,40,Gamma 250,FALSE,TRUE,FALSE
3050,263,Garpia,FALSE,TRUE,FALSE
10198,718,Gaspardo,FALSE,FALSE,TRUE
8593,45,Gazele Bussines,FALSE,FALSE,TRUE
8589,45,Gazelle Sobol,FALSE,FALSE,TRUE
1747,45,Gazon Next,FALSE,FALSE,TRUE
10926,758,GB,FALSE,FALSE,TRUE
2837,14,GB 250 Clubman,FALSE,TRUE,FALSE
2838,14,GB 400,FALSE,TRUE,FALSE
10930,758,GBI,FALSE,FALSE,TRUE
3042,262,GD250,FALSE,TRUE,FALSE
4956,112,GD535,FALSE,FALSE,TRUE
4957,112,GD675,FALSE,FALSE,TRUE
4958,112,GD705,FALSE,FALSE,TRUE
4959,112,GD825,FALSE,FALSE,TRUE
4293,156,Gear-Up,FALSE,TRUE,FALSE
3937,321,Gecko,FALSE,TRUE,FALSE
3715,310,Geco,FALSE,TRUE,FALSE
6384,391,GEM 636,FALSE,FALSE,TRUE
6385,391,GEM 650,FALSE,FALSE,TRUE
9511,391,GEM 918,FALSE,FALSE,TRUE
13179,391,GEM 920,FALSE,FALSE,TRUE
13183,391,GEM 926,FALSE,FALSE,TRUE
13726,391,GEM 938,FALSE,FALSE,TRUE
416,17,Gemini,TRUE,FALSE,FALSE
6882,136,General 1000,FALSE,TRUE,FALSE
1744,16,Genesis,TRUE,FALSE,FALSE
1672,8,Gentra,TRUE,FALSE,FALSE
9950,89,Geometry C,TRUE,FALSE,FALSE
397,16,Getz,TRUE,FALSE,FALSE
3781,40,GF 250,FALSE,TRUE,FALSE
3043,262,GF125,FALSE,TRUE,FALSE
11678,842,GH90-4,FALSE,FALSE,TRUE
1428,75,Ghibli,TRUE,FALSE,FALSE
1973,79,Ghost,TRUE,FALSE,FALSE
4048,329,Ghost 250,FALSE,TRUE,FALSE
6019,14,Giorno,FALSE,TRUE,FALSE
3605,293,Gipsy,FALSE,TRUE,FALSE
18,1,Giulia,TRUE,FALSE,FALSE
19,1,Giulietta,TRUE,FALSE,FALSE
18121,197,GK120,FALSE,FALSE,TRUE
11694,846,GKIIS,FALSE,FALSE,TRUE
2839,14,GL 1000,FALSE,TRUE,FALSE
2840,14,GL 1100,FALSE,TRUE,FALSE
2841,14,GL 1200,FALSE,TRUE,FALSE
2842,14,GL 1500,FALSE,TRUE,FALSE
2843,14,GL 1800,FALSE,TRUE,FALSE
2844,14,GL 500,FALSE,TRUE,FALSE
2845,14,GL 650,FALSE,TRUE,FALSE
2930,14,GL 700,FALSE,TRUE,FALSE
11670,842,GL34KG,FALSE,FALSE,TRUE
4002,324,Gladiator,FALSE,TRUE,FALSE
6554,19,Gladiator,TRUE,FALSE,FALSE
840,30,Gloria,TRUE,FALSE,FALSE
6459,146,Glory 330S,TRUE,FALSE,FALSE
6455,146,Glory 370,TRUE,FALSE,FALSE
6462,146,Glory 580,TRUE,FALSE,FALSE
6460,146,Glory E1EV,TRUE,FALSE,FALSE
6456,146,Glory E3EV,TRUE,FALSE,FALSE
6461,146,Glory IX5,TRUE,FALSE,FALSE
6457,146,Glory IX7,TRUE,FALSE,FALSE
6458,146,Glory S560,TRUE,FALSE,FALSE
6802,197,GM 100,FALSE,FALSE,TRUE
8533,549,GMDL8,TRUE,FALSE,FALSE
3782,40,GN 125,FALSE,TRUE,FALSE
3866,40,GN 250,FALSE,TRUE,FALSE
3867,40,GN 400,FALSE,TRUE,FALSE
3868,40,GNX 250 E,FALSE,TRUE,FALSE
8449,537,GO,TRUE,FALSE,FALSE
8453,537,GO+,TRUE,FALSE,FALSE
16145,16,Gold,FALSE,FALSE,TRUE
4049,329,Gold Classic,FALSE,TRUE,FALSE
4050,329,Gold Sport,FALSE,TRUE,FALSE
1155,42,Golf,TRUE,FALSE,FALSE
3888,40,Goose 350,FALSE,TRUE,FALSE
3869,40,GP 125,FALSE,TRUE,FALSE
3563,289,GP-0 110 4 Speed,FALSE,TRUE,FALSE
3564,289,GP-0 110 Automatic,FALSE,TRUE,FALSE
3566,289,GP-0 190 Daytona,FALSE,TRUE,FALSE
3114,271,GP1-MX,FALSE,TRUE,FALSE
3115,271,GP1-SM,FALSE,TRUE,FALSE
6202,378,GP125 CBS,FALSE,TRUE,FALSE
6095,378,GP125cc ABS LC,FALSE,TRUE,FALSE
6096,378,GP125cc AC,FALSE,TRUE,FALSE
6097,378,GP125cc S LC,FALSE,TRUE,FALSE
6203,378,GP125S ABS,FALSE,TRUE,FALSE
6204,378,GP125S CBS,FALSE,TRUE,FALSE
6098,378,GP200 LC ABS,FALSE,TRUE,FALSE
6205,378,GP200S ABS ,FALSE,TRUE,FALSE
3380,277,GP300,FALSE,TRUE,FALSE
6099,378,GP300cc LC ABS,FALSE,TRUE,FALSE
6206,378,GP300S ABS,FALSE,TRUE,FALSE
2581,140,GPR 125,FALSE,TRUE,FALSE
3722,313,GPX 150,FALSE,TRUE,FALSE
3224,61,GPX 250,FALSE,TRUE,FALSE
3225,61,GPX 400,FALSE,TRUE,FALSE
3226,61,GPX 600,FALSE,TRUE,FALSE
3227,61,GPX 750,FALSE,TRUE,FALSE
3325,61,GPZ 1000,FALSE,TRUE,FALSE
3228,61,GPZ 1100,FALSE,TRUE,FALSE
3326,61,GPZ 250,FALSE,TRUE,FALSE
3229,61,GPZ 400,FALSE,TRUE,FALSE
3230,61,GPZ 500,FALSE,TRUE,FALSE
3231,61,GPZ 600,FALSE,TRUE,FALSE
3232,61,GPZ 750,FALSE,TRUE,FALSE
3233,61,GPZ 900,FALSE,TRUE,FALSE
3047,263,GR 250,FALSE,TRUE,FALSE
3870,40,GR 650,FALSE,TRUE,FALSE
13659,41,GR 86,TRUE,FALSE,FALSE
10466,738,GR-1000EX-3 ,FALSE,FALSE,TRUE
10442,738,"GR-1000XL-3	",FALSE,FALSE,TRUE
10462,738,GR-1100EX-3,FALSE,FALSE,TRUE
10434,738,"GR-1200XL-3	",FALSE,FALSE,TRUE
10438,738,"GR-1300XL-4	",FALSE,FALSE,TRUE
10582,738,"GR-130EX-2	",FALSE,FALSE,TRUE
10458,738,"GR-1450EX-2	",FALSE,FALSE,TRUE
10454,738,"GR-1450EX-3	",FALSE,FALSE,TRUE
10534,738,GR-150XL-3,FALSE,FALSE,TRUE
10426,738,GR-1600XL-2,FALSE,FALSE,TRUE
10422,738,GR-1600XL-3,FALSE,FALSE,TRUE
10430,738,"GR-1600XL-4	",FALSE,FALSE,TRUE
10578,738,GR-200EX-3,FALSE,FALSE,TRUE
10574,738,"GR-300EX-1	",FALSE,FALSE,TRUE
10530,738,GR-300XL-1,FALSE,FALSE,TRUE
10526,738,GR-350XL-2,FALSE,FALSE,TRUE
10522,738,GR-350XL-3,FALSE,FALSE,TRUE
10514,738,GR-500XL-1,FALSE,FALSE,TRUE
10506,738,"GR-500XL-3	",FALSE,FALSE,TRUE
10570,738,GR-550EX-1,FALSE,FALSE,TRUE
10502,738,GR-550XL-2,FALSE,FALSE,TRUE
10494,738,GR-550XLL-3,FALSE,FALSE,TRUE
10498,738,GR-550XLS-3,FALSE,FALSE,TRUE
10566,738,GR-600EX-2,FALSE,FALSE,TRUE
10562,738,GR-600EX-3,FALSE,FALSE,TRUE
10486,738,GR-600XL-1,FALSE,FALSE,TRUE
10554,738,GR-700EX-1,FALSE,FALSE,TRUE
10550,738,GR-700EX-4,FALSE,FALSE,TRUE
10558,738,GR-700EXL-1,FALSE,FALSE,TRUE
10482,738,GR-750XL-2,FALSE,FALSE,TRUE
10478,738,GR-750XL-3,FALSE,FALSE,TRUE
10546,738,GR-800EX-2,FALSE,FALSE,TRUE
10542,738,GR-800EX-3,FALSE,FALSE,TRUE
10446,738,"GR-800XL-4	",FALSE,FALSE,TRUE
10538,738,GR-900EX-4,FALSE,FALSE,TRUE
2692,256,GR1,FALSE,TRUE,FALSE
10270,722,GR2605,FALSE,FALSE,TRUE
10274,722,GR3505Tpro,FALSE,FALSE,TRUE
2693,256,GR7,FALSE,TRUE,FALSE
13025,14,Grace,TRUE,FALSE,FALSE
16149,16,Grace,FALSE,FALSE,TRUE
2538,139,Gran Canyon 900,FALSE,TRUE,FALSE
1429,75,Gran sport,TRUE,FALSE,FALSE
9207,75,Gran Turismo,TRUE,FALSE,FALSE
321,12,Granada,TRUE,FALSE,FALSE
931,54,Grand AM,TRUE,FALSE,FALSE
445,19,Grand Cherokee,TRUE,FALSE,FALSE
1920,40,Grand Escudo,TRUE,FALSE,FALSE
1908,41,Grand Hiace,TRUE,FALSE,FALSE
16765,41,Grand Highlander,TRUE,FALSE,FALSE
744,26,Grand Marquis,TRUE,FALSE,FALSE
3683,212,Grand Milano Outlaw,FALSE,TRUE,FALSE
932,54,Grand Prix,TRUE,FALSE,FALSE
16153,16,Grand Starex,FALSE,FALSE,TRUE
6304,376,Grand Tiger,TRUE,FALSE,FALSE
12551,987,Grand Touring,FALSE,TRUE,FALSE
12619,987,Grand Touring Sport,FALSE,TRUE,FALSE
1062,40,Grand Vitara,TRUE,FALSE,FALSE
7785,41,Grande,TRUE,FALSE,FALSE
8143,515,Grande 25 METRI,FALSE,TRUE,FALSE
8147,515,Grande 27 METRI,FALSE,TRUE,FALSE
8151,515,Grande 30 METRI,FALSE,TRUE,FALSE
8155,515,Grande 32 METRI,FALSE,TRUE,FALSE
8159,515,Grande 35 METRI,FALSE,TRUE,FALSE
8163,515,Grande S10,FALSE,TRUE,FALSE
8167,515,Grande TRIDECK,FALSE,TRUE,FALSE
1680,16,Grandeur,TRUE,FALSE,FALSE
794,29,Grandis,TRUE,FALSE,FALSE
13323,31,Grandland,TRUE,FALSE,FALSE
3506,284,Granpasso 1200,FALSE,TRUE,FALSE
1670,44,Granta,TRUE,FALSE,FALSE
1909,41,Granvia,TRUE,FALSE,FALSE
3816,40,Grasstracker TU 250G,FALSE,TRUE,FALSE
5780,143,Gratour T3,FALSE,FALSE,TRUE
5779,143,Gratour V5,TRUE,FALSE,FALSE
4973,14,Grazia,FALSE,TRUE,FALSE
17805,75,Grecale,TRUE,FALSE,FALSE
6118,379,GRIDO 50 2T,FALSE,TRUE,FALSE
3710,308,Griffin,FALSE,TRUE,FALSE
3455,181,Griso,FALSE,TRUE,FALSE
3417,280,Grizzly,FALSE,TRUE,FALSE
12190,954,Grizzly,FALSE,FALSE,TRUE
16789,394,GRW280-10,FALSE,FALSE,TRUE
202,7,GS,TRUE,FALSE,FALSE
3530,285,GS,FALSE,TRUE,FALSE
4568,166,GS,TRUE,FALSE,FALSE
3783,40,GS 1000,FALSE,TRUE,FALSE
3871,40,GS 1100,FALSE,TRUE,FALSE
3784,40,GS 1200 SS,FALSE,TRUE,FALSE
3872,40,GS 125,FALSE,TRUE,FALSE
3048,263,GS 150,FALSE,TRUE,FALSE
3049,263,GS 200,FALSE,TRUE,FALSE
500,23,GS 300,TRUE,FALSE,FALSE
1543,23,GS 350,TRUE,FALSE,FALSE
1878,23,GS 400,TRUE,FALSE,FALSE
3785,40,GS 400,FALSE,TRUE,FALSE
501,23,GS 430,TRUE,FALSE,FALSE
502,23,GS 450,TRUE,FALSE,FALSE
3873,40,GS 450,FALSE,TRUE,FALSE
1879,23,GS 460,TRUE,FALSE,FALSE
3786,40,GS 500,FALSE,TRUE,FALSE
3874,40,GS 550,FALSE,TRUE,FALSE
3875,40,GS 650,FALSE,TRUE,FALSE
3876,40,GS 750,FALSE,TRUE,FALSE
3787,40,GS 850,FALSE,TRUE,FALSE
10590,738,"GS-300XL-1	",FALSE,FALSE,TRUE
2037,23,GS-F,TRUE,FALSE,FALSE
3788,40,GSR 400,FALSE,TRUE,FALSE
3789,40,GSR 600,FALSE,TRUE,FALSE
3790,40,GSR 750,FALSE,TRUE,FALSE
3791,40,GSX 1100,FALSE,TRUE,FALSE
3792,40,GSX 1200 Inazuma,FALSE,TRUE,FALSE
3793,40,GSX 1250 FA,FALSE,TRUE,FALSE
3794,40,GSX 1300 R Hayabusa,FALSE,TRUE,FALSE
3795,40,GSX 1400,FALSE,TRUE,FALSE
3796,40,GSX 250,FALSE,TRUE,FALSE
3799,40,GSX 400 F Katana,FALSE,TRUE,FALSE
3797,40,GSX 400 Impulse,FALSE,TRUE,FALSE
3798,40,GSX 400 Inazuma,FALSE,TRUE,FALSE
3877,40,GSX 550,FALSE,TRUE,FALSE
3800,40,GSX 600 F Katana,FALSE,TRUE,FALSE
3801,40,GSX 650 F,FALSE,TRUE,FALSE
3802,40,GSX 750,FALSE,TRUE,FALSE
3803,40,GSX 750 F Katana,FALSE,TRUE,FALSE
3804,40,GSX-R 1000,FALSE,TRUE,FALSE
3805,40,GSX-R 1100,FALSE,TRUE,FALSE
3806,40,GSX-R 250,FALSE,TRUE,FALSE
3807,40,GSX-R 400,FALSE,TRUE,FALSE
3808,40,GSX-R 600,FALSE,TRUE,FALSE
3809,40,GSX-R 750,FALSE,TRUE,FALSE
3810,40,GSX-S 1000,FALSE,TRUE,FALSE
3811,40,GSX-S 1000 F,FALSE,TRUE,FALSE
3812,40,GSX-S 750,FALSE,TRUE,FALSE
20,1,GT,TRUE,FALSE,FALSE
1511,12,GT,TRUE,FALSE,FALSE
6580,403,GT,TRUE,FALSE,FALSE
12515,814,GT,TRUE,FALSE,FALSE
5805,157,GT 124,FALSE,FALSE,TRUE
3878,40,GT 125,FALSE,TRUE,FALSE
3879,40,GT 185,FALSE,TRUE,FALSE
3880,40,GT 250,FALSE,TRUE,FALSE
3881,40,GT 380,FALSE,TRUE,FALSE
3882,40,GT 500,FALSE,TRUE,FALSE
3883,40,GT 550,FALSE,TRUE,FALSE
3813,40,GT 750,FALSE,TRUE,FALSE
1722,41,GT 86,TRUE,FALSE,FALSE
10594,738,"GT-300ER-3	",FALSE,FALSE,TRUE
10598,738,GT-550E-1,FALSE,FALSE,TRUE
10602,738,"GT-550EX-1	",FALSE,FALSE,TRUE
10614,738,"GT-600EL-3	",FALSE,FALSE,TRUE
10610,738,"GT-600ER-3	",FALSE,FALSE,TRUE
10622,738,"GT-750EL-3	",FALSE,FALSE,TRUE
10618,738,"GT-750ER-3	",FALSE,FALSE,TRUE
10474,738,"GT-800EX-1	",FALSE,FALSE,TRUE
10470,738,"GT-900XL-1	",FALSE,FALSE,TRUE
6306,30,GT-R,TRUE,FALSE,FALSE
6198,378,GT125 CBS,FALSE,TRUE,FALSE
6199,378,GT125N CBS,FALSE,TRUE,FALSE
11666,842,GT170,FALSE,FALSE,TRUE
6200,378,GT180N ABS,FALSE,TRUE,FALSE
6201,378,GT200 ABS,FALSE,TRUE,FALSE
6100,378,GT200cc LC ABS,FALSE,TRUE,FALSE
12326,974,GT3,FALSE,TRUE,FALSE
12354,974,GT5,FALSE,TRUE,FALSE
6197,378,GT50 CBS,FALSE,TRUE,FALSE
6101,378,GT50cc,FALSE,TRUE,FALSE
21,1,GTA Coupe,TRUE,FALSE,FALSE
1993,31,GTC,TRUE,FALSE,FALSE
1592,42,GTI,TRUE,FALSE,FALSE
2651,81,GTL,FALSE,TRUE,FALSE
18397,1213,GTMR 331,FALSE,FALSE,TRUE
795,29,GTO,TRUE,FALSE,FALSE
933,54,GTO,TRUE,FALSE,FALSE
3234,61,GTR 1000 (ZG1000 Concours),FALSE,TRUE,FALSE
3235,61,GTR 1400 (Concours 14),FALSE,TRUE,FALSE
11946,894,GTS,FALSE,FALSE,TRUE
4109,59,GTS 1000,FALSE,TRUE,FALSE
4881,193,GTS 125,FALSE,TRUE,FALSE
4882,193,GTS 300,FALSE,TRUE,FALSE
9267,193,GTS 300 ES,TRUE,FALSE,FALSE
4883,193,GTS SUPER 125,FALSE,TRUE,FALSE
4884,193,GTS SUPER 300,FALSE,TRUE,FALSE
9275,193,GTS SUPER 300 ES,FALSE,TRUE,FALSE
9271,193,GTS SUPERSPORT 300ES ,FALSE,TRUE,FALSE
22,1,GTV,TRUE,FALSE,FALSE
2652,81,GTV,FALSE,TRUE,FALSE
18865,314,Guepard 600,FALSE,TRUE,FALSE
4011,325,Gunner,FALSE,TRUE,FALSE
3884,40,GV 1200 Madura,FALSE,TRUE,FALSE
3814,40,GV 1400 Cavalcade,FALSE,TRUE,FALSE
12895,999,GV 16,FALSE,FALSE,TRUE
12903,999,GV 20,FALSE,FALSE,TRUE
12883,999,GV 40,FALSE,FALSE,TRUE
12887,999,GV 50,FALSE,FALSE,TRUE
3885,40,GV 700 Madura,FALSE,TRUE,FALSE
8761,577,GV60,TRUE,FALSE,FALSE
8765,577,GV70,TRUE,FALSE,FALSE
8769,577,GV80,TRUE,FALSE,FALSE
4030,326,Gvalior,FALSE,TRUE,FALSE
3815,40,GW 250 (GSR 250),FALSE,TRUE,FALSE
2257,215,GX 250,FALSE,TRUE,FALSE
1593,23,GX 460,TRUE,FALSE,FALSE
503,23,GX 470,TRUE,FALSE,FALSE
13663,23,GX 550 ,TRUE,FALSE,FALSE
4714,359,GX250R,FALSE,TRUE,FALSE
2694,257,GXR,FALSE,TRUE,FALSE
3886,40,GZ 125 Marauder,FALSE,TRUE,FALSE
3887,40,GZ 250 Marauder,FALSE,TRUE,FALSE
388,15,H 1,TRUE,FALSE,FALSE
398,16,H 1,TRUE,FALSE,TRUE
399,16,H 100,FALSE,FALSE,TRUE
389,15,H 2,TRUE,FALSE,FALSE
8741,16,H 200 ,TRUE,FALSE,TRUE
390,15,H 3,TRUE,FALSE,FALSE
19519,167,H 3.0 UT,FALSE,FALSE,TRUE
11802,866,H 312,FALSE,FALSE,TRUE
16341,16,H 350 ,FALSE,FALSE,TRUE
19515,167,H 5.0 UT,FALSE,FALSE,TRUE
16637,16,H 940 S,FALSE,FALSE,TRUE
16645,16,H 940 S-4WS,FALSE,FALSE,TRUE
11426,794,h115,FALSE,FALSE,TRUE
5763,167,"H135-155FT, H155FTS",FALSE,FALSE,TRUE
5764,167,"H170-190FT, H170FTS",FALSE,FALSE,TRUE
2062,176,H2,TRUE,FALSE,FALSE
6119,379,H2 50,FALSE,TRUE,FALSE
9531,615,H25,TRUE,FALSE,TRUE
5459,350,H26,FALSE,FALSE,TRUE
1772,138,H3,TRUE,FALSE,FALSE
19271,391,H30,FALSE,FALSE,TRUE
5890,146,H30 Cross,TRUE,FALSE,FALSE
5758,167,H30-35FT H40FTS,FALSE,FALSE,TRUE
12687,163,H3000,FALSE,FALSE,TRUE
5760,167,H40-60XT,FALSE,FALSE,TRUE
5761,167,H40-70FT,FALSE,FALSE,TRUE
5759,167,H40-70UT,FALSE,FALSE,TRUE
1773,138,H5,TRUE,FALSE,FALSE
1774,138,H6,TRUE,FALSE,FALSE
2063,176,H6,TRUE,FALSE,FALSE
5791,143,H7,FALSE,FALSE,TRUE
2064,176,H8,TRUE,FALSE,FALSE
5762,167,H80-120FT,FALSE,FALSE,TRUE
2065,176,H9,TRUE,FALSE,FALSE
11618,826,Ha32p,FALSE,FALSE,TRUE
4012,325,Hammer,FALSE,TRUE,FALSE
4013,325,Hammer S,FALSE,TRUE,FALSE
8013,87,Han,TRUE,FALSE,FALSE
6674,406,Haomen-150,FALSE,TRUE,FALSE
4014,325,Hard Ball,FALSE,TRUE,FALSE
496,22,Hardtop,TRUE,FALSE,FALSE
1103,41,Harrier,TRUE,FALSE,FALSE
4585,348,HARRIER,FALSE,TRUE,FALSE
7006,136,Hawkeye 300,FALSE,TRUE,FALSE
5140,131,HBT100.18.186RSU,FALSE,FALSE,TRUE
5141,131,HBT105.21.286RSD,FALSE,FALSE,TRUE
4508,346,HBT40,FALSE,FALSE,TRUE
5137,131,HBT40.10.60RS,FALSE,FALSE,TRUE
4509,346,HBT50,FALSE,FALSE,TRUE
5138,131,HBT60.13.90SU,FALSE,FALSE,TRUE
5139,131,HBT80.14.174RSU,FALSE,FALSE,TRUE
17657,1117,HC 110,FALSE,FALSE,TRUE
5757,209,HC80P,FALSE,FALSE,TRUE
2184,16,HD,FALSE,FALSE,TRUE
16169,16,HD 120,FALSE,FALSE,TRUE
16173,16,HD 160,FALSE,FALSE,TRUE
16177,16,HD 170,FALSE,FALSE,TRUE
16189,16,HD 18 CM,FALSE,FALSE,TRUE
16345,16,HD 25,FALSE,FALSE,TRUE
16181,16,HD 250,FALSE,FALSE,TRUE
16185,16,HD 260,FALSE,FALSE,TRUE
16193,16,HD 270,FALSE,FALSE,TRUE
6600,195,HD 300,FALSE,TRUE,FALSE
16349,16,HD 310,FALSE,FALSE,TRUE
16197,16,HD 320,FALSE,FALSE,TRUE
16201,16,HD 35,FALSE,FALSE,TRUE
16205,16,HD 35 City,FALSE,FALSE,TRUE
16209,16,HD 370,FALSE,FALSE,TRUE
16213,16,HD 45,FALSE,FALSE,TRUE
16353,16,HD 450,FALSE,FALSE,TRUE
16357,16,HD 46 ,FALSE,FALSE,TRUE
16361,16,HD 50 ,FALSE,FALSE,TRUE
16365,16,HD 59 ,FALSE,FALSE,TRUE
16369,16,HD 60,FALSE,FALSE,TRUE
2185,16,HD 65,FALSE,FALSE,TRUE
5017,367,HD 650 6X6,FALSE,TRUE,FALSE
5018,367,HD 700 8X8,FALSE,TRUE,FALSE
16217,16,HD 75,FALSE,FALSE,TRUE
11418,16,HD 78,FALSE,FALSE,TRUE
13112,1013,HD 7C ,FALSE,FALSE,TRUE
16785,394,HD 90,FALSE,FALSE,TRUE
15293,394,HD10C VV,FALSE,FALSE,TRUE
15297,394,HD12 VV,FALSE,FALSE,TRUE
15281,394,HD12VV,FALSE,FALSE,TRUE
15289,394,HD13VV,FALSE,FALSE,TRUE
15313,394,HD14VV,FALSE,FALSE,TRUE
13109,1013,HD7/C 64.36,FALSE,FALSE,TRUE
15301,394,HD8 VV,FALSE,FALSE,TRUE
15285,394,HD8VV,FALSE,FALSE,TRUE
5021,367,HDI 750  8X8,FALSE,TRUE,FALSE
5019,367,HDI 750 6X6,FALSE,TRUE,FALSE
5020,367,HDI SE 8X8,FALSE,TRUE,FALSE
13523,1059,HDY5010XXYBEV06,FALSE,FALSE,TRUE
11962,902,Hebasan,FALSE,FALSE,TRUE
2258,215,Helper 250,FALSE,TRUE,FALSE
3704,308,Henchman,FALSE,TRUE,FALSE
2722,104,Heritage,FALSE,TRUE,FALSE
4586,348,HERO,FALSE,TRUE,FALSE
16521,16,HG 220,FALSE,FALSE,TRUE
4497,346,HG-12,FALSE,FALSE,TRUE
4498,346,HG-15,FALSE,FALSE,TRUE
4499,346,HG-18,FALSE,FALSE,TRUE
5147,131,HGC33A-4Z,FALSE,FALSE,TRUE
5148,131,HGC33D-3R,FALSE,FALSE,TRUE
4489,346,HGY130,FALSE,FALSE,TRUE
4490,346,HGY150,FALSE,FALSE,TRUE
4491,346,HGY170,FALSE,FALSE,TRUE
4492,346,HGY180,FALSE,FALSE,TRUE
4493,346,HGY210,FALSE,FALSE,TRUE
4494,346,HGY240,FALSE,FALSE,TRUE
4495,346,HGY280,FALSE,FALSE,TRUE
4496,346,HGY320,FALSE,FALSE,TRUE
1603,5,HHR,TRUE,FALSE,FALSE
1104,41,Hiace,TRUE,FALSE,FALSE
1910,41,Hiace Commuter,TRUE,FALSE,FALSE
13303,41,Hiace Truck ,FALSE,FALSE,TRUE
4015,325,High-Ball,FALSE,TRUE,FALSE
1105,41,Highlander,TRUE,FALSE,FALSE
9946,9,Hijet,TRUE,FALSE,TRUE
17833,9,hijet cargo,TRUE,FALSE,TRUE
241,9,Hijet Truck,FALSE,FALSE,TRUE
1106,41,Hilux,TRUE,FALSE,FALSE
1706,41,Hilux Surf,TRUE,FALSE,FALSE
3350,275,Hipster 125,FALSE,TRUE,FALSE
10174,694,Hisarlar,FALSE,FALSE,TRUE
5756,209,HJ,FALSE,FALSE,TRUE
16985,1113,HK200ZH,FALSE,TRUE,FALSE
16513,16,HL 635 L,FALSE,FALSE,TRUE
16509,16,HL 665 L,FALSE,FALSE,TRUE
16653,16,HL 730-9S,FALSE,FALSE,TRUE
6373,16,HL 740,FALSE,FALSE,TRUE
16505,16,HL 740-9 S,FALSE,FALSE,TRUE
16673,16,HL 740-9S,FALSE,FALSE,TRUE
16501,16,HL 757-9 S,FALSE,FALSE,TRUE
16689,16,HL 757-9S,FALSE,FALSE,TRUE
16709,16,HL 760-9S,FALSE,FALSE,TRUE
16577,16,HL 770 XTD-9S,FALSE,FALSE,TRUE
16497,16,HL 770-9 S,FALSE,FALSE,TRUE
16721,16,HL 770-9S,FALSE,FALSE,TRUE
16725,16,HL 775-9S,FALSE,FALSE,TRUE
16541,16,HL 780 XTD-9S,FALSE,FALSE,TRUE
16493,16,HL 780-9 S,FALSE,FALSE,TRUE
16745,16,HL 780-9S,FALSE,FALSE,TRUE
16373,16,HLD 150 ,FALSE,FALSE,TRUE
12122,942,HM ,FALSE,FALSE,TRUE
16377,16,HMD 230,FALSE,FALSE,TRUE
16381,16,HMD 260 ,FALSE,FALSE,TRUE
6383,160,HMK 300LC-2,FALSE,FALSE,TRUE
3614,293,Hobo,FALSE,TRUE,FALSE
5370,202,HOC,FALSE,FALSE,TRUE
5369,202,HOH,FALSE,FALSE,TRUE
5368,202,HOM,FALSE,FALSE,TRUE
4762,360,Hongqi H5,TRUE,FALSE,FALSE
4761,360,Hongqi H7,TRUE,FALSE,FALSE
4760,360,Hongqi L5,TRUE,FALSE,FALSE
12775,161,Honor,TRUE,FALSE,FALSE
4581,348,HOODLUM,FALSE,TRUE,FALSE
5371,202,HOS,FALSE,FALSE,TRUE
2695,257,Hot Rod,FALSE,TRUE,FALSE
3705,308,Hotrod Sceptre,FALSE,TRUE,FALSE
9403,132,Hova,FALSE,FALSE,TRUE
2382,3,HP2,FALSE,TRUE,FALSE
2383,3,HP4,FALSE,TRUE,FALSE
5606,123,HPS,FALSE,TRUE,FALSE
10974,758,HR,FALSE,FALSE,TRUE
16385,16,HR,FALSE,FALSE,TRUE
358,14,HR-V,TRUE,FALSE,FALSE
4572,166,HS,TRUE,FALSE,FALSE
1880,23,HS 250 h,TRUE,FALSE,FALSE
4700,358,HS 400,FALSE,TRUE,FALSE
4701,358,HS 500,FALSE,TRUE,FALSE
16517,16,HSL 850-7,FALSE,FALSE,TRUE
16597,16,HSL 850-7A,FALSE,FALSE,TRUE
5694,125,HT 125T-27,FALSE,TRUE,FALSE
5695,125,HT 150T-20,FALSE,TRUE,FALSE
11794,866,HT 185,FALSE,FALSE,TRUE
11662,842,HT210,FALSE,FALSE,TRUE
11478,806,HTC,FALSE,FALSE,TRUE
15377,110,HTD-5 Dumpster,FALSE,FALSE,TRUE
4446,346,HTH3400B,FALSE,FALSE,TRUE
10510,738,https://www.tadano.com/businesses/service/spec/ind,FALSE,FALSE,TRUE
1601,15,Hummer,TRUE,FALSE,FALSE
11898,882,Hunk 160,FALSE,TRUE,FALSE
11902,882,Hunk 190,FALSE,TRUE,FALSE
13154,95,Hunter,TRUE,FALSE,FALSE
11514,810,Hunter 125,FALSE,TRUE,FALSE
5022,367,HUNTMASTER X,FALSE,TRUE,FALSE
5023,367,HUNTMASTER Z,FALSE,TRUE,FALSE
5024,367,HUNTMASTER ZX,FALSE,TRUE,FALSE
10090,73,Huracán,TRUE,FALSE,FALSE
3916,195,Husky 125,FALSE,TRUE,FALSE
